Entity	QRank	museum	museumLabel	Rank_lat
Q55353957	13	http://www.wikidata.org/entity/Q55353957	Museo Pericle Fazzini	43.05849
Q55359968	13	http://www.wikidata.org/entity/Q55359968	Cola Filotesio Civic Museum	42.628017
Q55360043	13	http://www.wikidata.org/entity/Q55360043	astronomical observatory	41.813126
Q55371590	13	http://www.wikidata.org/entity/Q55371590	Museo manzoniano	45.83082
Q55372530	13	http://www.wikidata.org/entity/Q55372530	"Museo Civico Alpino ""Arnaldo Tazzetti"""	45.2323139
Q55376055	13	http://www.wikidata.org/entity/Q55376055	Museo Paleoantropologico del Po	45.06735
Q55377485	13	http://www.wikidata.org/entity/Q55377485	Museo della bonifica	44.57237
Q55379153	13	http://www.wikidata.org/entity/Q55379153	Museo civico Janora	40.740417
Q55385448	13	http://www.wikidata.org/entity/Q55385448	Museo d'Arte Sacra	44.35926
Q55388784	13	http://www.wikidata.org/entity/Q55388784	Museo della civiltà mineraria	37.383457
Q65532184	13	http://www.wikidata.org/entity/Q65532184	San Genesio archaeological museum	43.69195
Q68954182	13	http://www.wikidata.org/entity/Q68954182	Oratory of the Crucifix	42.9544143
Q72694322	13	http://www.wikidata.org/entity/Q72694322	Casa degli Alciati	45.32659
Q99193086	13	http://www.wikidata.org/entity/Q99193086	Museo Piero Gauli	45.99868
Q105421646	13	http://www.wikidata.org/entity/Q105421646	Soul Museum	44.15729
Q113028589	13	http://www.wikidata.org/entity/Q113028589	Museo del Mare	44.128155
Q116189038	13	http://www.wikidata.org/entity/Q116189038	Museo tipografico Conte	45.44390633546
Q21552187	12	http://www.wikidata.org/entity/Q21552187	Museum of Ettore Pomarici Santomasi Foundation	40.82118
Q21552233	12	http://www.wikidata.org/entity/Q21552233	Diocesan museum of San Marco Argentano	39.557896
Q21771317	12	http://www.wikidata.org/entity/Q21771317	Museo Civico di Bari	41.127085833333
Q27989567	12	http://www.wikidata.org/entity/Q27989567	palazzo pretorio	43.46733
Q27992921	12	http://www.wikidata.org/entity/Q27992921	Museums in Bra	44.6855186
Q29904965	12	http://www.wikidata.org/entity/Q29904965	Ricetto di Magnano	45.4625454
Q30064438	12	http://www.wikidata.org/entity/Q30064438	museo civico	45.6795
Q30092735	12	http://www.wikidata.org/entity/Q30092735	Museo dei Trasporti Autofilotranviari	44.13966
Q33519682	12	http://www.wikidata.org/entity/Q33519682	Villa Webb	44.0094681
Q37283518	12	http://www.wikidata.org/entity/Q37283518	Nuraghe Succoronis	40.284696
Q54854754	12	http://www.wikidata.org/entity/Q54854754	Museo archeologia	42.89753
Q55179755	12	http://www.wikidata.org/entity/Q55179755	Casa del Senato	44.88638
Q55340494	12	http://www.wikidata.org/entity/Q55340494	Pordenone (Italy). Museo civico d'arte	45.954643
Q55348773	12	http://www.wikidata.org/entity/Q55348773	Museo dell'Olivo	43.8931176
Q55353297	12	http://www.wikidata.org/entity/Q55353297	Museo Miniera Erdemolo-Gruab va Hardimbl	46.120926
Q55368760	12	http://www.wikidata.org/entity/Q55368760	Q55368760	44.275337
Q55372940	12	http://www.wikidata.org/entity/Q55372940	palace of museums of Varallo	45.81623
Q55373147	12	http://www.wikidata.org/entity/Q55373147	Museo della Pieve di San Giovanni Battista	43.520096
Q55374997	12	http://www.wikidata.org/entity/Q55374997	Museo diocesano d'arte sacra di Popiglio	44.045265
Q55375038	12	http://www.wikidata.org/entity/Q55375038	Landscape musuem of Castelnuovo Berardenga	43.348854
Q55378082	12	http://www.wikidata.org/entity/Q55378082	Q55378082	38.23571
Q55674258	12	http://www.wikidata.org/entity/Q55674258	Palazzo Bargellini - Piero Bargellini's Studio	43.769015
Q55677703	12	http://www.wikidata.org/entity/Q55677703	Centro visitatori del Parco nazionale del Gran Paradiso di Valsavarenche	45.734955
Q56258432	12	http://www.wikidata.org/entity/Q56258432	urban ecomuseum	38.1086579
Q56550411	12	http://www.wikidata.org/entity/Q56550411	Gran Paradiso National Park Visitors Centre (Cogne)	45.61064
Q93895592	12	http://www.wikidata.org/entity/Q93895592	Museo civico archeologico	43.341721
Q107658309	12	http://www.wikidata.org/entity/Q107658309	Villaggio preistorico di monte Corgnon	45.78751
Q16268495	11	http://www.wikidata.org/entity/Q16268495	Fondazione MAST CIAO	44.5057393
Q27992854	11	http://www.wikidata.org/entity/Q27992854	Museo della civiltà contadina	45.151825
Q29905399	11	http://www.wikidata.org/entity/Q29905399	Cosilinum archaeological park	40.3382552
Q35973382	11	http://www.wikidata.org/entity/Q35973382	Museo dell'ocarina	44.537556
Q52064160	11	http://www.wikidata.org/entity/Q52064160	museo del Corallo	40.55692
Q54854751	11	http://www.wikidata.org/entity/Q54854751	Pinacoteca di Massa Fermana	43.150378694444
Q55157140	11	http://www.wikidata.org/entity/Q55157140	Civic Museum of Foggia	41.4651
Q55162544	11	http://www.wikidata.org/entity/Q55162544	"Museo civico ""Domenico Mambrini"""	43.985207
Q55354046	11	http://www.wikidata.org/entity/Q55354046	Torre dei Lambardi	43.147675
Q55360557	11	http://www.wikidata.org/entity/Q55360557	Zoological collection of University of Bologna, Italy	44.49565
Q55368605	11	http://www.wikidata.org/entity/Q55368605	Villa Il Cardello	44.233695
Q55371116	11	http://www.wikidata.org/entity/Q55371116	Castle of Castiglione Falletto	44.623604
Q55372163	11	http://www.wikidata.org/entity/Q55372163	Museo del costume tradizionale delle genti alpine	45.015526
Q55373269	11	http://www.wikidata.org/entity/Q55373269	Ecomuseo della Castagna di Raggiolo	43.67707
Q55374597	11	http://www.wikidata.org/entity/Q55374597	Museo di storia naturale della Lunigiana	44.208054
Q55374924	11	http://www.wikidata.org/entity/Q55374924	Museo del Bonsai	43.891522
Q55375378	11	http://www.wikidata.org/entity/Q55375378	Museo etnografico Su Magasinu de Su Binu	39.070965
Q55375985	11	http://www.wikidata.org/entity/Q55375985	Museo dei Fossili	45.986343
Q55377449	11	http://www.wikidata.org/entity/Q55377449	Museo delle Valli di Argenta	44.582535
Q55391877	11	http://www.wikidata.org/entity/Q55391877	Antiquarium	45.45791
Q55391966	11	http://www.wikidata.org/entity/Q55391966	Torre civica	45.766773
Q55673069	11	http://www.wikidata.org/entity/Q55673069	"Caos Museum of Contemporary and Modern Art ""Aurelio De Felice"""	42.559467
Q55674391	11	http://www.wikidata.org/entity/Q55674391	Museo della civiltà contadina di Montefoscoli	43.577313
Q55676098	11	http://www.wikidata.org/entity/Q55676098	National Museum of Antarctica - seat of Trieste	45.660355
Q55676789	11	http://www.wikidata.org/entity/Q55676789	Museo Regionale delle Tradizioni silvo-pastorali	37.9305
Q55676965	11	http://www.wikidata.org/entity/Q55676965	Q55676965	40.32082
Q55678783	11	http://www.wikidata.org/entity/Q55678783	Torre Jussi	44.29395
Q56260860	11	http://www.wikidata.org/entity/Q56260860	Antiquarium comunale	42.192248
Q59921037	11	http://www.wikidata.org/entity/Q59921037	Museo del Tombolo	37.32827
Q65461158	11	http://www.wikidata.org/entity/Q65461158	Ignazio Silone Museum	42.0282205
Q72174984	11	http://www.wikidata.org/entity/Q72174984	Museo del Treno	42.515683
Q111359181	11	http://www.wikidata.org/entity/Q111359181	Museo archeologico Colfiorito	43.028606108824
Q112174159	11	http://www.wikidata.org/entity/Q112174159	Museo di Macchine Enrico Bernardi	45.41082
Q112767169	11	http://www.wikidata.org/entity/Q112767169	Museo degli Antichi Umbri e della Ceramica	43.23027
Q115011862	11	http://www.wikidata.org/entity/Q115011862	birthplace of Daniele Comboni	45.80802573897
Q18796164	10	http://www.wikidata.org/entity/Q18796164	"civic art gallery ""Il Guercino"""	44.72815
Q21552209	10	http://www.wikidata.org/entity/Q21552209	Museo delle culture di Villa Garibaldi	42.05959
Q27992752	10	http://www.wikidata.org/entity/Q27992752	Museo civico di San Marco Argentano	39.55662
Q27992774	10	http://www.wikidata.org/entity/Q27992774	Museo del Garda	45.57403
Q30039026	10	http://www.wikidata.org/entity/Q30039026	Museo Zambon	45.53121
Q30545141	10	http://www.wikidata.org/entity/Q30545141	Nuraghe Santa Barbara	40.2759569
Q33100670	10	http://www.wikidata.org/entity/Q33100670	BoCS Art	39.29221
Q54854843	10	http://www.wikidata.org/entity/Q54854843	civic art gallery	43.316143
Q54873774	10	http://www.wikidata.org/entity/Q54873774	Villa Scarzella	44.362416064
Q55340503	10	http://www.wikidata.org/entity/Q55340503	"Museo Civico di Storia Naturale ""Silvia Zenari"""	45.955345
Q55352727	10	http://www.wikidata.org/entity/Q55352727	Mining Museum Steinhaus	46.995139
Q55359329	10	http://www.wikidata.org/entity/Q55359329	Q55359329	45.986217
Q55360515	10	http://www.wikidata.org/entity/Q55360515	Museo della civiltà contadina di Bologna	44.60282
Q55373952	10	http://www.wikidata.org/entity/Q55373952	Museo Civico di Montaione	43.552617
Q55374558	10	http://www.wikidata.org/entity/Q55374558	"Museo archeologico versiliese ""Bruno Antonucci"""	43.95752
Q55374807	10	http://www.wikidata.org/entity/Q55374807	Museo Casa Carducci	43.69798
Q55374894	10	http://www.wikidata.org/entity/Q55374894	Museo della Badia di San Salvatore	43.970111
Q55374937	10	http://www.wikidata.org/entity/Q55374937	Museo storico etnografico del minatore e cavatore	43.953436
Q55375082	10	http://www.wikidata.org/entity/Q55375082	Museo del Vetro	42.979576
Q55385737	10	http://www.wikidata.org/entity/Q55385737	Natural History Civic Museum of Piacenza	45.047474
Q55675498	10	http://www.wikidata.org/entity/Q55675498	Broglio archaeological park	39.867485
Q55807465	10	http://www.wikidata.org/entity/Q55807465	"Museo dell'Accademia d'Arte ""D. Scalabrino"""	43.887582
Q56550608	10	http://www.wikidata.org/entity/Q56550608	Museum of Santa Maria a Monte	43.69841688781
Q93431239	10	http://www.wikidata.org/entity/Q93431239	National Museum of Antarctica - seat of Genoa	44.408080555556
Q98969525	10	http://www.wikidata.org/entity/Q98969525	Galleria Tina Modotti	46.0638
Q106050260	10	http://www.wikidata.org/entity/Q106050260	Corte rurale di San Teodoro e pertinenze	44.467669
Q27992757	9	http://www.wikidata.org/entity/Q27992757	museum of architecture	43.67516
Q30545041	9	http://www.wikidata.org/entity/Q30545041	Necropoli di S'Adde 'e Asile	40.643184
Q55340331	9	http://www.wikidata.org/entity/Q55340331	Casa di confino di Carlo Levi	40.313786
Q55359427	9	http://www.wikidata.org/entity/Q55359427	D. Dal Lago civic museum	45.644836
Q55359805	9	http://www.wikidata.org/entity/Q55359805	Casa-museo Antonino Uccello	37.10062
Q55360532	9	http://www.wikidata.org/entity/Q55360532	Museo Memoriale della Libertà	44.47873
Q55373349	9	http://www.wikidata.org/entity/Q55373349	Aboca Museum	43.570905
Q55674034	9	http://www.wikidata.org/entity/Q55674034	Museo Il Cassero per la scultura italiana per l'Ottocento e per il Novecento	43.525228
Q55674179	9	http://www.wikidata.org/entity/Q55674179	Archaeological museum of  Mugello and Val di Sieve	43.89139
Q55676840	9	http://www.wikidata.org/entity/Q55676840	Museo della zolfara	37.74942
Q55759670	9	http://www.wikidata.org/entity/Q55759670	Giardino degli Agrumi	43.884333333333
Q56219518	9	http://www.wikidata.org/entity/Q56219518	Torrione La Rocca museum	42.752165
Q59619144	9	http://www.wikidata.org/entity/Q59619144	Q59619144	44.099269
Q67130825	9	http://www.wikidata.org/entity/Q67130825	Peasant house	40.8590858
Q68315448	9	http://www.wikidata.org/entity/Q68315448	Museo del paracarro	46.078924
Q90047570	9	http://www.wikidata.org/entity/Q90047570	Giulia di Barolo Museum	45.08175
Q98804328	9	http://www.wikidata.org/entity/Q98804328	Palazzo Pannitteri	37.64924
Q112191310	9	http://www.wikidata.org/entity/Q112191310	Q112191310	43.95053
Q113194176	9	http://www.wikidata.org/entity/Q113194176	Museo Diocesano	39.313667
Q116148633	9	http://www.wikidata.org/entity/Q116148633	Museo Medagliere dell'Europa Napoleonica	43.46655
Q21552239	8	http://www.wikidata.org/entity/Q21552239	Diocesan museum of Tropea	38.67814
Q26986940	8	http://www.wikidata.org/entity/Q26986940	Museo della Repubblica partigiana di Montefiorino	44.35929
Q27992739	8	http://www.wikidata.org/entity/Q27992739	Archaeological museum of Tausari	41.0074
Q29706640	8	http://www.wikidata.org/entity/Q29706640	Museo di Primaluna	45.98722
Q37282317	8	http://www.wikidata.org/entity/Q37282317	Museo della Cattedrale di Sant'Evasio	45.137309152026
Q53673070	8	http://www.wikidata.org/entity/Q53673070	Museo di Triora	43.9929
Q53867344	8	http://www.wikidata.org/entity/Q53867344	Jewish Museum of Casale Monferrato	45.135654
Q54087633	8	http://www.wikidata.org/entity/Q54087633	Antiquarium Museo Archeologico	44.533234
Q55353338	8	http://www.wikidata.org/entity/Q55353338	Museo della centrale idroelettrica di Serso	46.073864414954
Q55359396	8	http://www.wikidata.org/entity/Q55359396	Bregonze Natural Museum	45.752341152212
Q55359755	8	http://www.wikidata.org/entity/Q55359755	Museo del Ricamo e dello Sfilato siciliano	37.0300722
Q55368694	8	http://www.wikidata.org/entity/Q55368694	Carlo Venturini Cultural Center	44.44266
Q55369088	8	http://www.wikidata.org/entity/Q55369088	Museo Etnografico Valliano	43.93457
Q55370395	8	http://www.wikidata.org/entity/Q55370395	Castello	44.793423
Q55372521	8	http://www.wikidata.org/entity/Q55372521	Museo Valdese	44.820473
Q55374671	8	http://www.wikidata.org/entity/Q55374671	Zoological Museum	43.581344
Q55672402	8	http://www.wikidata.org/entity/Q55672402	Q55672402	40.358315
Q55672612	8	http://www.wikidata.org/entity/Q55672612	Museo del Risorgimento e dell’età contemporanea	44.284756
Q56220657	8	http://www.wikidata.org/entity/Q56220657	ecomuseum of the sea	42.785855
Q65006781	8	http://www.wikidata.org/entity/Q65006781	Casa Bicocchi	43.298721
Q67116688	8	http://www.wikidata.org/entity/Q67116688	Museo Casa Artusi	44.18851
Q69545830	8	http://www.wikidata.org/entity/Q69545830	Museo etnografico di Belfiore	45.784189
Q71825929	8	http://www.wikidata.org/entity/Q71825929	Museo antichi mestieri	45.740631
Q92063704	8	http://www.wikidata.org/entity/Q92063704	Parco ittico Paradiso	45.38778
Q99484884	8	http://www.wikidata.org/entity/Q99484884	Madonna del Pozzo. Spoleto	42.730131
Q108574488	8	http://www.wikidata.org/entity/Q108574488	Museo MAAC	40.64779
Q27992770	7	http://www.wikidata.org/entity/Q27992770	Museo della cultura Albanese	37.6827855
Q27992890	7	http://www.wikidata.org/entity/Q27992890	Q27992890	45.97941
Q28670982	7	http://www.wikidata.org/entity/Q28670982	MudeP - Museo del Presepe	45.554166666667
Q33041024	7	http://www.wikidata.org/entity/Q33041024	Q33041024	45.96914
Q37282696	7	http://www.wikidata.org/entity/Q37282696	Museo di Arte Sacra San Giacomo	45.002874
Q38372952	7	http://www.wikidata.org/entity/Q38372952	Museo della Ceramica Manlio Trucco	44.330303
Q54855080	7	http://www.wikidata.org/entity/Q54855080	Q54855080	43.646233
Q55354015	7	http://www.wikidata.org/entity/Q55354015	Museo-laboratorio del Parco del Monte Cucco	43.358814
Q55354247	7	http://www.wikidata.org/entity/Q55354247	Parish Museum of Arvier	45.70274
Q55359649	7	http://www.wikidata.org/entity/Q55359649	Q55359649	38.121461111111
Q55360610	7	http://www.wikidata.org/entity/Q55360610	Ecomuseo della Collina e del Vino	44.437508
Q55360722	7	http://www.wikidata.org/entity/Q55360722	Pinacoteca Civica di Arte Moderna (Modigliana)	44.155296
Q55360900	7	http://www.wikidata.org/entity/Q55360900	Museo del castagno di Zocca	44.33723
Q55373489	7	http://www.wikidata.org/entity/Q55373489	Museo del Figurino Storico	43.864009
Q55373933	7	http://www.wikidata.org/entity/Q55373933	Museo d'Arte Sacra di Incisa Val d'Arno	43.66213
Q55374853	7	http://www.wikidata.org/entity/Q55374853	Parco Museo Quinto Martini	43.823131
Q55386100	7	http://www.wikidata.org/entity/Q55386100	Antiquarium di Telesia	41.23404
Q55677535	7	http://www.wikidata.org/entity/Q55677535	Gran Paradiso National Park Visitors Centre	45.57845
Q56258878	7	http://www.wikidata.org/entity/Q56258878	Simionian relics case	46.1136873
Q63974398	7	http://www.wikidata.org/entity/Q63974398	Q63974398	43.835092
Q107149279	7	http://www.wikidata.org/entity/Q107149279	Lanserhaus	46.456128
Q122818476	7	http://www.wikidata.org/entity/Q122818476	museo all'aperto di Monte Zebio	45.92736
Q27992754	6	http://www.wikidata.org/entity/Q27992754	Museo arte sacra del Carmine	38.2885442
Q27992818	6	http://www.wikidata.org/entity/Q27992818	Museo all'aperto (Faenza)	44.285187
Q27992936	6	http://www.wikidata.org/entity/Q27992936	Museo del Libro	41.116307838054
Q29904530	6	http://www.wikidata.org/entity/Q29904530	antiquarium of Mercogliano	40.9194
Q29904941	6	http://www.wikidata.org/entity/Q29904941	Casa Porfido	46.144363
Q55371994	6	http://www.wikidata.org/entity/Q55371994	Museo della resistenza e deportazione	45.139974
Q55372725	6	http://www.wikidata.org/entity/Q55372725	pinacoteca Rossetti Valentini	46.13463
Q55374850	6	http://www.wikidata.org/entity/Q55374850	Museo della vite e del vino	43.814048
Q55375480	6	http://www.wikidata.org/entity/Q55375480	Q55375480	40.06956
Q55375929	6	http://www.wikidata.org/entity/Q55375929	Museo Malossi	45.626637
Q55378606	6	http://www.wikidata.org/entity/Q55378606	Mateureka	43.816807
Q55379145	6	http://www.wikidata.org/entity/Q55379145	Villa Paravicini	45.63924
Q55385646	6	http://www.wikidata.org/entity/Q55385646	Museo d'arte sacra	37.031454
Q55391992	6	http://www.wikidata.org/entity/Q55391992	Tipoteca	45.832745
Q55674234	6	http://www.wikidata.org/entity/Q55674234	Museo della stampa Jacopo da Fivizzano	44.238907
Q60869245	6	http://www.wikidata.org/entity/Q60869245	Museum of Physics Instruments of Pisa	43.71651
